"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SH.TBL01NL","SH.TBL02NL","SH.TBL04NL","SH.TBL05NL","SH.TBL06NL","SH.TBL07NL","SH.TBL08NL","SH.TBL09NL","SH.TBL10NL","SH.TBL11NL","SH.TBL13NL","SH.TBL14NL","SH.TBL15NL","SH.TBL01C","SH.TBL01I","SH.TBL01E","SH.TBL02I","SH.TBL02E","SH.TBL04C","SH.TBL04I","SH.TBL04E","SH.TBL05I","SH.TBL05E","SH.TBL06C","SH.TBL06E","SH.TBL07I","SH.TBL07E","SH.TBL08I","SH.TBL08E","SH.TBL09I","SH.TBL09E","SH.TBL10I","SH.TBL10E","SH.TBL11C","SH.TBL11I","SH.TBL11E","SH.TBL13I","SH.TBL13E","SH.TBL14C","SH.TBL14I","SH.TBL14E","SH.TBL15C","SH.TBL15I","SH.TBL15E"
"NAIP","NAIP",1582.544268889,0.228564942361663,0.142538156177478,1.60353514098408,0.108816557196192,0.224842040640764,10.5047106045203,10.4822499490371,10.1280247317465,10.8923459080292,10.7738189105398,10.0971591459075,9.97004963175338,10.5503559940941,10.6071040850548,10.2650777698404,10.9076718014205,10.4554682400878,10.3941446653916,11.212366227434,10.9695885211044,10.7541900247379,10.3396169827043,10.3682730293355,10.6902824290787,10.6278511527678,10.2477695397938,11.0279465258017,10.9947460832184,10.609578731058,10.7673400439895,10.5920238617604,10.3652793471084,10.3073244203792,10.3747446763221,10.5973810090416,10.4928445046643,10.8118745979537,10.7386989150701,10.7495878282206,10.3542692229015,10.3266293414804,10.8035919818105,10.8409498072412,11.0773204568906,10.7473094444893,10.5453827923768,10.2118812108378,10.2078737935133,10.2913139152181
"SNRPB","SNRPB",404.536044355714,0.127008145762003,0.0792116288106184,1.60340277897401,0.10884575790447,0.224874161481723,8.84486553311302,8.49975207963876,8.65952198762407,8.35321924187152,8.5472387944116,8.81130577888931,8.76218717786017,8.54335310566672,8.52868883740161,8.63279317033172,8.52345227058151,8.59640160859034,8.33227493418289,8.689822712851,8.64732485189018,8.58839948153095,8.69925834009427,8.61226147205131,8.60752775350882,8.58175084047805,8.80689958166016,8.89527251188754,8.64944029798842,8.51791554873261,8.3735878456309,8.85981150823008,8.53734773130703,8.76711211057753,8.72724688560039,8.64008001597972,8.40744178532526,8.82490186061722,8.77582846219272,8.87878500499271,8.54035520208516,8.59054746946846,8.68129369405716,8.89636687652813,8.8956220414176,8.63814022329867,8.52744882430792,8.69276288046449,8.63170672521065,8.51760280848551
"CMSS1","CMSS1",146.300024066197,0.129938147786409,0.0810551283702003,1.60308360987286,0.108916196077288,0.224991459734168,7.151026143013,7.13537506391885,7.15981136182453,7.22557404311513,7.04655436699607,7.25394312451492,7.05990903561889,7.12671459312389,7.00051342159702,7.32353849722681,7.22016956172466,7.01238845478837,6.96767190580875,7.05377484632025,7.39899324348328,7.17299802178653,7.00461710525351,7.19137297590193,7.06401317425142,7.15793869045113,7.00938551164749,7.06906863694155,7.14436923227168,7.23257304260635,7.17403541033034,7.3858134455801,7.39256795787439,7.35294433428847,7.23582363840104,7.32128582868046,7.12975807342899,7.18208047973424,7.2132399845423,7.25131746577508,7.30136854670999,7.2734887977765,7.37666339822451,7.30811520246658,6.83437687556539,7.14178565718293,6.9590970943142,7.39509927894865,7.24451339571593,7.16393100033321
"HNRNPLL","HNRNPLL",777.35502016349,-0.0993535793181494,0.0619841010415487,-1.60288812209362,0.108959356531911,0.225052387227834,9.75620833730667,9.49805091846929,9.58390610308416,9.62886837372874,9.59500011080099,9.69983497422447,9.55634868628876,9.68517608804558,9.52119286246816,9.92563286085806,9.80005684532357,9.5592153754246,9.45159736295838,9.81104130890908,9.4986274428411,9.56164386325901,9.54324757009252,9.5562532650738,9.50181847816877,9.60879647514445,9.51720966259544,9.47615671393492,9.4589790376177,9.42125936897224,9.43138284783115,9.65918056821683,9.8768356877777,9.48311072373181,9.55951586732196,9.63073084958846,9.55544692844981,9.50406634428044,9.56038711651239,9.68834644384771,9.73676907279751,9.72750938854169,9.48954611082823,9.60554930586439,9.60370576808919,9.5540431155275,9.54273962562715,9.59637606439663,9.46555088292179,9.57632210174497
"ZNF605","ZNF605",349.028357562897,-0.150653238807773,0.0939925225952851,-1.60282152928759,0.108974062205912,0.225054534287304,8.2434348235366,8.36636682915469,8.27061147734514,8.585185126836,8.65671077586892,8.43901178604808,8.16780367428023,8.59721723085165,8.58160979869631,8.71260173011707,8.69817457489652,8.36479750761925,8.65979668238503,8.40773951000296,8.16161611468842,8.49230401088636,8.35985851566605,8.47611259954537,8.29825732405442,8.40515851144614,8.09378630578783,8.31251737798084,8.33100077947851,8.70424153864918,8.65055383587153,8.05807422398405,8.48705099737021,8.50056870011763,8.44836536592192,8.55898784890194,8.2731926135555,8.27385772815127,8.25185232838549,8.32929436701962,8.52087152589202,8.58458196495216,8.53958930494073,8.52397762176189,7.99040754683523,8.42043580086365,8.39312442313797,8.41782650401293,8.56869235889936,8.48252928066687
"CLEC6A","CLEC6A",43.7206222325618,0.683349749297294,0.426378784303178,1.60268234362101,0.109004803613782,0.225066961485569,4.98281887255234,5.27135929549043,4.80858059675894,4.40976462036734,4.56421511583676,4.52812915296488,4.90804957057439,4.41204195114056,4.59497581037405,4.67386689300782,6.03154133702915,5.8161179202284,4.30845113181763,6.06456897844084,5.01686103891055,4.97905300054518,5.80495933533698,5.11611935080096,5.08295224379049,5.45733139653038,5.86934401400079,5.18298538848092,5.23089527664382,5.11883775873385,4.88462994664313,5.04068237154304,4.50613930323493,4.66975993583386,4.79285375615001,4.88238282950939,4.44851271393293,5.41894088031537,4.71894663256326,6.35428403610624,5.08411780688956,5.1663412052448,5.41839342449302,6.01667500452409,6.12398250266047,5.36874212535238,4.98034703362556,4.6444653875112,4.53692718942946,4.44414862855216
"SFXN5","SFXN5",202.198510582019,0.12145171248567,0.0757808359949604,1.60267052865116,0.10900741345694,0.225066961485569,7.58299160595223,7.85535593656482,7.45795815970344,7.62570007835166,7.5217462812859,7.47137887918657,7.5357213356513,7.4664032310519,7.55994642374188,7.66149045627423,7.57311682310814,7.677111648168,7.77542575427391,7.73884848689659,7.88189147075694,7.6691875294537,7.8182341372343,7.77051606075169,7.78144366335561,7.66509927464528,7.72514890709652,7.63314362547212,7.83800393500978,7.51498642272465,7.64279998551152,7.83635869332061,7.5001566383434,7.58039641391318,7.50345236372139,7.39178296832808,7.70445711416303,7.81703434484658,7.55706035121265,7.6338917495843,7.59925911844865,7.69729921890734,7.59024800952066,7.51911130347233,7.95231670254548,7.6309211629818,7.69153770372878,7.50828244635099,7.70313463835304,7.55897252173459
"ZNF365","ZNF365",88.7893156238247,-0.447480853705299,0.279255912002934,-1.60240422663137,0.109066250798039,0.225160212879793,7.00002453837386,7.01249448370681,6.25983015829583,6.00418589521073,6.08522538864339,6.30874600657217,6.39223320539072,6.41635622099735,6.39795006035069,6.378799596768,6.35971886780727,7.25798382426762,6.18943930439841,6.1925247190667,6.14326509864644,6.74414205404133,7.20452302234395,6.82029318989302,6.3050702576847,6.28674300767739,7.18365317353962,5.49064406667793,5.83695835623506,5.87560715657884,6.09292025431788,5.9306192873583,6.0410901524735,5.8558287850191,5.96676533594242,6.36408876565793,6.30309086511354,6.02347276644025,5.67056067569149,5.45666879297071,5.96655477371733,5.84723282230294,6.13663387227304,6.1853639428537,6.85517804914976,6.38685503882947,6.94071904454106,5.96308269828606,5.80471833788219,6.26419802294634
"MBD1","MBD1",700.794779476607,0.0565699194875402,0.0353151823169669,1.60185834465766,0.109186937642153,0.225381109186635,9.44963536002973,9.43413200001223,9.37727788256482,9.429895277693,9.43945619290733,9.40434441203745,9.35788024622591,9.45351593750977,9.46036377829766,9.49462005013475,9.30252269929461,9.39543148861247,9.52530774897989,9.42729254619207,9.49192458255999,9.44237084159552,9.44431432101526,9.39228853085922,9.41534895623574,9.40434217016106,9.40848922618363,9.43338673862496,9.516476618246,9.46086173565826,9.42041226430963,9.6236479475899,9.4472298108476,9.41365439961003,9.49315313822186,9.46678644362556,9.36441519046147,9.57461058858682,9.47530152328251,9.58736894953686,9.49158830872331,9.46052906371422,9.47308338462363,9.33176205880609,9.54681849318511,9.49767358532194,9.44194460145512,9.38073516456475,9.46643462225979,9.47612096840456
"AC007566.10","AC007566.10",57.5771613271235,-0.184517136311496,0.115195650300071,-1.6017717320997,0.109206096166561,0.225392404019416,5.88381823010334,5.81627400011501,5.7333766285713,5.90073246374481,6.15685726015709,5.63949862777721,5.66489722454998,6.04332471405632,6.16199397904633,5.8597040500616,5.80174028167931,5.92313947771117,5.82931341829856,5.70484090067279,5.82712831554895,6.01105814722628,5.75082232473673,5.81169983432098,5.70316869205398,5.96946004434566,5.63788351312593,5.7446588825655,5.91694807556717,5.65370227474784,6.01681429133476,5.61531861455323,5.92247624743648,5.74985071883111,5.84679829720487,5.97534722739964,5.76674406388255,5.48836588440462,5.66065141013473,5.72672895281768,5.58247726233854,5.7058654608811,5.85335266173789,5.67291804367333,5.80155236423161,5.8842939223699,6.10255532787707,5.78635001010299,5.80434459640584,6.0129061846258
"IL1R2","IL1R2",36.4335671913065,0.580238057549766,0.362301351929545,1.60153434277718,0.109258619836781,0.225472550309787,5.15080623067406,4.81271807800694,4.58682485584882,4.34280764202415,4.80984332069066,4.58379555908239,4.83664679841396,4.75401191670204,4.64274927191921,4.90481862714481,5.70268780012479,4.6801113483146,4.38126463889422,5.44935939900963,6.10689537806493,5.11189627292938,4.54024169123146,4.93689931397203,4.51540325746298,4.95368518827025,4.89023950760744,4.68738338752951,4.77476815860947,4.9731319531948,4.73382785245577,4.74202326420305,5.021269089985,4.48693756535098,4.56774799945987,4.57010715886563,4.83966962207297,5.00034954438759,4.61316284084576,5.97975381117464,4.93792464106658,5.11175661443428,5.6000571998216,6.09513749050244,5.04064988379458,4.56439425605599,4.56959326767243,4.72625878713203,4.9055206118569,4.51807526256535
"CYB5R4","CYB5R4",495.009550300856,0.156101076763749,0.097493973885479,1.60113564503086,0.109346878810702,0.225626412762141,8.99734460742158,8.85983371835299,8.8701023755076,8.80283146774562,8.81216328049153,8.70343480819763,8.85415495241155,8.80398774382657,8.8183961787852,8.74066407962129,9.19427955166217,9.03922983671485,8.72634037956585,9.24252975946385,8.79784047788381,8.67847775805039,8.99470984396444,8.77314314275153,9.01143092660809,9.08235170068547,8.94766666759129,9.03098062268702,8.9345150310896,8.85163695085932,8.75400309833645,9.12816112906449,8.66387974070774,8.91802860353928,8.9300751938059,8.81209267912494,8.54186713908471,9.15679461825588,8.9904429960219,9.43279632169425,9.0115888835298,8.9982775722619,8.99158171317521,9.1496668837887,9.27752769729983,9.08307571518676,8.78781125683413,9.05181386646577,8.74182057182835,8.74686531223139
"ARL14EP","ARL14EP",334.953767138586,0.184488237162401,0.115230329627556,1.60103887369496,0.10936830939931,0.225634329049372,8.13747017308794,7.85651799345364,8.29975245291359,8.21581061839438,8.38954480333589,8.67134436154877,8.3592202927931,8.22609031969241,8.22083626050534,8.11838440461365,8.618753513643,8.42258527772049,7.98035534390863,8.56298183639561,7.89007240577732,8.0588633058746,8.02335753495125,8.16341267742999,8.43891554034781,8.28159264213459,8.30728251484247,8.53724634400382,8.51869120770144,8.51739232165077,8.29302422697661,8.65024012797394,8.41254477406902,8.61199584311056,8.57580082931557,8.28907757612559,8.04820447447119,8.54738189114834,8.58758883578531,8.65262638761928,8.55789207030846,8.42289541283936,8.35407373209275,8.586257433027,8.4801864667763,8.56135038884976,8.25581092581695,8.48186862596875,8.18490503630116,8.15982890633968
"RABGGTB","RABGGTB",683.866260983374,0.107810057029171,0.0673394263264296,1.60099458683475,0.10937811809577,0.225634329049372,9.50664230888158,9.31994892799488,9.29834075600007,9.20529670270473,9.2729839183082,9.37742658286851,9.47063630314353,9.30411659094669,9.31369583997799,9.19141383232233,9.5608070742307,9.60435535716597,9.20597331502885,9.57253242721461,9.31187232970345,9.37331083889968,9.55658318234452,9.37750314637192,9.44693268606505,9.40450718762468,9.66350480515898,9.38605613571326,9.38774764554137,9.3437677982856,9.27097593486464,9.45664923980468,9.36590163867172,9.35767708108801,9.34440568170143,9.38920523251869,9.2273850500943,9.67476430103043,9.52938893655337,9.58925161310174,9.50059647083709,9.44714956785401,9.48782123253155,9.56985594410498,9.52034213263127,9.37989372894694,9.35582846616648,9.46174745408739,9.23581200201076,9.23012199762368
"MOCS3","MOCS3",101.089668703561,0.154470830437223,0.0964985576860019,1.60075791951065,0.109430547192654,0.22571420981571,6.5116471811667,6.516422961886,6.40738103211166,6.57829313364747,6.89276592525115,6.63070777706767,6.64417554812708,6.65345522475548,6.47450014059331,6.49810611424651,6.71162507170133,6.66688398602484,6.41543012155756,6.6323214777279,6.30541864897879,6.54763651101065,6.57397736373458,6.55248363584433,6.58420987850333,6.81448779233032,6.82781384592956,6.73524613098949,6.55244951070583,6.81212913898912,6.64741615090573,6.74598854902663,6.56347964538493,6.64159174179504,6.57806412332301,6.55845894735829,6.66931703512871,6.82941443953168,6.9037002296538,6.790892208488,6.46999916539762,6.48034614015036,6.68375577004614,6.97154944138748,6.88494601919402,6.65517888539774,6.70110328113958,6.6931224938444,6.46444703804619,6.6506680625732
"UBXN7","UBXN7",1170.13946807857,-0.083695638648897,0.0522872819634841,-1.60068826502299,0.109445981589319,0.225717773927728,10.1056689195795,10.2910290213405,10.1716118234401,10.2917417687081,10.3770135421899,10.0728965458039,10.1132439929249,10.1969562100363,10.2383727148946,10.2322907665021,10.3131494738585,10.1852724866953,10.3255207665568,10.1360569676613,10.2674327735559,10.1420240335465,10.1771957281714,10.1477892267577,10.1183064779605,10.2022913071581,9.84911156762695,10.1045729207398,10.2379732143738,10.2171239446565,10.1882887288337,10.0303318947822,10.3204193136461,10.1147113295105,10.1323341520165,10.2390476480215,10.2343510310233,10.0041175599493,10.1320997641469,10.1033197487999,10.3112459528966,10.2941445470872,10.1772805961683,10.0024686898705,10.1806369559401,10.2479322066331,10.1550783146942,10.2728451565903,10.2350650042169,10.2652435998756
"ANKRD24","ANKRD24",24.6077509484926,0.371740821405362,0.232265916761,1.60049664879535,0.109488449769781,0.225777083747652,4.561283284955,4.5750258414426,4.36273430274517,4.36795351215646,4.64335310809525,4.28950053008217,4.38179712411746,4.53901753396587,4.41490349539904,4.6621916747624,4.24581129805618,4.29254605348732,4.78539994840139,4.64396437571848,5.0587627083127,4.89942526563528,4.36581612974829,4.55315944118873,4.49503267440972,4.36692560955145,4.54316359454352,4.19316348117099,4.55820624250778,4.77307141748068,4.87746582939262,4.10168888622412,4.34531500534437,4.55093189788092,4.8156973299168,4.71300408162086,4.9739669477539,4.51278761447653,4.31808457989405,4.69707274191273,4.72555360152693,4.88602188974012,4.37148803462254,4.29334273528033,4.58260336609779,4.49238435337529,4.53726725801192,4.49358754286012,4.5560751493157,4.43607816143631
"IMP4","IMP4",262.607744792334,0.135614564538964,0.0847504514067669,1.60016332996352,0.109562354741499,0.22590119667998,7.966749263271,7.89249841942237,8.02924942951327,7.93254272156508,8.11581457581896,8.06699979735125,8.20418690338055,7.96451785937107,7.82430905285457,7.7692065932566,7.83123754747931,7.99462182725381,7.96084523677918,7.99878913615574,7.75353885977315,8.0004397440919,7.85355051791502,7.87530799607959,8.08078717746267,8.08064529854944,8.23998822952266,8.22839288482799,7.89961722347841,8.09737951702049,8.010923428856,8.28718871470504,7.88993069790363,8.24492709936928,8.06079464993851,7.83211961134783,7.75765373446605,8.28342134191842,8.24386186565272,8.26503609133123,8.04768798319338,7.98320321425543,8.09163621874168,8.21069453513781,8.14771187696907,7.99441411994436,7.85439809263183,8.04938602812448,8.01221458709556,7.89997094226165
"BSDC1","BSDC1",910.006642554827,-0.0766031817305916,0.0478769270108487,-1.60000205763485,0.109598126930717,0.225939792563272,9.97114446095356,9.82552035447619,9.78616052308865,9.79534204189,9.83235802815778,9.84183162553811,9.77979761846223,9.9173864145028,9.91688712225123,10.031455793453,9.68517446416565,9.77845962621894,9.98873809833858,9.74282580900401,9.8718412424897,9.84537892010838,9.93181415273014,9.87566709206443,9.74468522805437,9.77262687483905,9.89564143498552,9.88834908450722,9.7810955592607,9.82627923797265,9.97318529497083,9.90938068735193,9.81856318174657,9.71933382102073,9.76207247829088,9.74359792351076,9.90122650049885,9.8798986193878,9.71377485035888,9.88681819499362,9.75418523961941,9.8001183834709,9.84756710424976,9.72024653286233,9.75298060234387,9.71130805447921,9.69160333432033,9.61463590271626,9.88074449462041,9.84181423793864
"RPS20P22","RPS20P22",21.0835564419399,-0.427562350434403,0.267233945088497,-1.59995523881823,0.109608513649986,0.225939792563272,4.40153379854406,4.48583503081199,4.24933698050017,4.31749145657641,4.31699830426803,4.05812238855569,4.08337847101746,4.2363819381259,4.31995036930735,5.1214296605254,4.33738200269453,3.91937791141993,4.78893596248818,4.2971445621932,4.73777201206348,4.33830212237757,4.23094125753696,4.18712235185297,4.29600948796712,4.20982968988986,3.9168851177466,4.06562915504248,4.48783957533811,4.37707836744267,4.34186225003474,4.03301933902753,4.27690179868325,4.2520603699178,4.09047171614157,4.29947520029974,4.69305564702454,4.31442490672647,4.08791565727541,3.91679415512531,4.46615492575248,4.51774070433952,4.32160393243399,4.11266938589823,4.30976645689821,4.16151390929144,4.21251415674564,3.98018359345266,4.29873803817164,4.23496253393865
